     10,0.9997591
     20,0.9994209
     30,0.9988623
     40,0.9980014
     50,0.9948498
     60,0.9910422
     70,0.9886849
     80,0.9850567
     90,0.9813003
    100,0.9807161
    110,0.9802190
    120,0.9798654
    130,0.9796092
    140,0.9793171
    150,0.9788149
    160,0.9783947
    170,0.9778412
    180,0.9773902
    190,0.9772416
    200,0.9770776
    210,0.9769547
    220,0.9768060
    230,0.9766421
    240,0.9765037
    250,0.9762680
    260,0.9760220
    270,0.9758119
    280,0.9757145
    290,0.9756274
    300,0.9755403
    310,0.9754685
    320,0.9753609
    330,0.9752277
    340,0.9751200
    350,0.9750739
    360,0.9750022
    370,0.9749458
    380,0.9748741
    390,0.9748126
    400,0.9747562
    410,0.9747050
    420,0.9746435
    430,0.9745717
    440,0.9745051
    450,0.9744026
    460,0.9743872
    470,0.9743514
    480,0.9743001
    490,0.9742591
    500,0.9742284
    510,0.9741361
    520,0.9740695
    530,0.9740183
    540,0.9739670
    550,0.9739363
    560,0.9738850
    570,0.9738594
    580,0.9738030
    590,0.9737620
    600,0.9737210
    610,0.9736852
    620,0.9736493
    630,0.9735827
    640,0.9735314
    650,0.9734955
    660,0.9734443
    670,0.9733879
    680,0.9733572
    690,0.9733264
    700,0.9732752
    710,0.9732496
    720,0.9732086
    730,0.9731727
    740,0.9731266
    750,0.9730907
    760,0.9730548
    770,0.9730241
    780,0.9729523
    790,0.9728960
    800,0.9728498
    810,0.9728037
    820,0.9727832
    830,0.9727730
    840,0.9727422
    850,0.9727115
    860,0.9726910
    870,0.9726346
    880,0.9725731
    890,0.9725424
    900,0.9724911
    910,0.9724348
    920,0.9724143
    930,0.9724040
    940,0.9723630
    950,0.9723476
    960,0.9723271
    970,0.9723066
    980,0.9722554
    990,0.9722298
   1000,0.9721990
   1010,0.9721426
   1020,0.9721222
   1030,0.9720863
   1040,0.9720658
   1050,0.9720453
   1060,0.9720043
   1070,0.9719787
   1080,0.9719582
   1090,0.9719325
   1100,0.9719223
   1110,0.9718967
   1120,0.9718608
   1130,0.9718454
   1140,0.9718147
   1150,0.9717224
   1160,0.9717019
   1170,0.9716866
   1180,0.9716353
