     10,0.9060407
     20,0.8821211
     30,0.8698105
     40,0.8597131
     50,0.8527773
     60,0.8467109
     70,0.8411287
     80,0.8364554
     90,0.8320983
    100,0.8281858
    110,0.8245796
    120,0.8214377
    130,0.8179501
    140,0.8148971
    150,0.8120418
    160,0.8096014
    170,0.8072105
    180,0.8050171
    190,0.8026558
    200,0.8006007
    210,0.7986642
    220,0.7969451
    230,0.7951568
    240,0.7936056
    250,0.7921533
    260,0.7903156
    270,0.7889126
    280,0.7874899
    290,0.7861363
    300,0.7848025
    310,0.7834489
    320,0.7824412
    330,0.7813642
    340,0.7802478
    350,0.7790622
    360,0.7780149
    370,0.7768985
    380,0.7759796
    390,0.7751200
    400,0.7742506
    410,0.7734009
    420,0.7724327
    430,0.7713953
    440,0.7706345
    450,0.7695576
    460,0.7687770
    470,0.7680360
    480,0.7673543
    490,0.7666034
    500,0.7657340
    510,0.7650325
    520,0.7642915
    530,0.7635505
    540,0.7629577
    550,0.7623945
    560,0.7617326
    570,0.7610311
    580,0.7604482
    590,0.7598060
    600,0.7592428
    610,0.7586401
    620,0.7580078
    630,0.7575434
    640,0.7570395
    650,0.7565357
    660,0.7560417
    670,0.7554686
    680,0.7550339
    690,0.7546387
    700,0.7541150
    710,0.7535420
    720,0.7530678
    730,0.7526232
    740,0.7521489
    750,0.7516154
    760,0.7510423
    770,0.7506570
    780,0.7502322
    790,0.7497382
    800,0.7493232
    810,0.7488885
    820,0.7484834
    830,0.7480487
    840,0.7475250
    850,0.7471101
    860,0.7467643
    870,0.7463987
    880,0.7459344
    890,0.7454502
    900,0.7450452
    910,0.7447389
    920,0.7444128
    930,0.7441065
    940,0.7437015
    950,0.7433359
    960,0.7430099
    970,0.7426838
    980,0.7422293
    990,0.7418835
   1000,0.7415180
   1010,0.7411919
   1020,0.7408659
   1030,0.7406386
   1040,0.7403126
   1050,0.7400162
   1060,0.7396803
   1070,0.7393048
   1080,0.7389294
   1090,0.7386528
   1100,0.7382971
   1110,0.7379809
   1120,0.7376647
   1130,0.7373782
   1140,0.7370818
   1150,0.7368348
   1160,0.7364693
   1170,0.7361136
   1180,0.7358666
   1190,0.7355801
   1200,0.7352935
   1210,0.7350367
   1220,0.7347995
   1230,0.7345229
   1240,0.7342067
   1250,0.7339103
   1260,0.7336337
   1270,0.7333274
   1280,0.7331002
   1290,0.7328630
   1300,0.7325963
   1310,0.7324184
   1320,0.7321714
   1330,0.7318256
   1340,0.7315490
   1350,0.7313119
   1360,0.7310254
